ID,Name,Date,Time,Lon,Lat,Altitude,North,Azimuth,Cam. Maker,Cam. Model,Title,Comment,Path,RelPath,Timestamp,Images,suiri-type
0218aa1d-d98b-455a-906e-c3c4abf2017b,ichishiba-3.jpeg,2022/11/13,10:22:56,131.026091666667,31.5567944444444,98.9392384553065,T,152.625019092714,Apple,iPhone 11 Pro Max,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/ichishiba-3.jpeg,./suiri-pictures/ichishiba-3.jpeg,2022/11/13 10:22:56,"<img src = ""./suiri-pictures/ichishiba-3.jpeg"" width=""300"" height=""225""/>",suisou
585c10ef-2df8-478d-9844-8c7db5041559,nawase-6.jpeg,2020/03/01,11:06:29,131.026261111111,31.5425333333333,123.478569017887,T,160.272857655073,Apple,iPhone X,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/nawase-6.jpeg,./suiri-pictures/nawase-6.jpeg,2020/03/01 11:06:29,"<img src = ""./suiri-pictures/nawase-6.jpeg"" width=""300"" height=""225""/>",suisou
e7357d8a-01ca-43c6-964f-72b25a6de277,ootao-1.jpeg,2022/11/13,08:20:35,131.031997222222,31.5778305555556,139.671602326811,T,152.568725653868,Apple,iPhone 11 Pro Max,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/ootao-1.jpeg,./suiri-pictures/ootao-1.jpeg,2022/11/13 08:20:35,"<img src = ""./suiri-pictures/ootao-1.jpeg"" width=""300"" height=""225""/>",suisou
9d6f85c0-1ed3-499d-a562-24dec1ed9c6e,hirotsuda-3.jpeg,2022/05/08,10:28:29,131.002883333333,31.560325,84.1049802938015,T,172.06954971021,Apple,iPhone 11 Pro Max,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/hirotsuda-3.jpeg,./suiri-pictures/hirotsuda-3.jpeg,2022/05/08 10:28:29,"<img src = ""./suiri-pictures/hirotsuda-3.jpeg"" width=""300"" height=""225""/>",suisou
749c1a04-547b-4951-966c-d1e1c9a32c8a,okamoto-2.jpeg,2020/11/15,13:38:08,130.986191666667,31.5742972222222,101.949512335055,T,298.136062612884,Apple,iPhone X,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/okamoto-2.jpeg,./suiri-pictures/okamoto-2.jpeg,2020/11/15 13:38:08,"<img src = ""./suiri-pictures/okamoto-2.jpeg"" width=""300"" height=""225""/>",suisou
0822da47-4322-4023-8055-d9cd00bffa1c,kanzei-3.jpeg,2020/11/15,14:14:55,131.001480555556,31.5677611111111,130.810176831469,T,51.402885386054,Apple,iPhone X,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/kanzei-3.jpeg,./suiri-pictures/kanzei-3.jpeg,2020/11/15 14:14:55,"<img src = ""./suiri-pictures/kanzei-3.jpeg"" width=""300"" height=""225""/>",suisou
2f837e32-bd9f-4e5c-b0c7-e19b2f66452d,nawase-1.jpeg,2023/03/05,08:50:02,131.023680555556,31.5410222222222,117.826425788169,T,328.713058419244,Apple,iPhone 11 Pro Max,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/nawase-1.jpeg,./suiri-pictures/nawase-1.jpeg,2023/03/05 08:50:02,"<img src = ""./suiri-pictures/nawase-1.jpeg"" width=""300"" height=""225""/>",suisou
a8cb4fe7-39f8-47f8-826b-1e1261c22f80,hachigobaru-ue-1.jpeg,2022/11/13,07:15:20,131.007766666667,31.5729833333333,183.41223155929,T,221.014755197854,Apple,iPhone 11 Pro Max,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/hachigobaru-ue-1.jpeg,./suiri-pictures/hachigobaru-ue-1.jpeg,2022/11/13 07:15:20,"<img src = ""./suiri-pictures/hachigobaru-ue-1.jpeg"" width=""300"" height=""225""/>",suisou
9fac5e93-087f-4d35-93b9-0524c66143f4,tunnel-1.JPG,2018/11/11,09:43:56,130.997086111111,31.5405722222222,77.1121521080187,M,3.6964111328125,Apple,iPhone 6s,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/tunnel-1.JPG,./suiri-pictures/tunnel-1.JPG,2018/11/11 09:43:56,"<img src = ""./suiri-pictures/tunnel-1.JPG"" width=""300"" height=""225""/>",shizensuiri
11834b12-38ce-42cc-bcb2-3b74c9bac32f,okamoto-3.jpeg,2020/11/15,13:22:26,130.983444444444,31.5736861111111,152.448638838475,T,339.366851595007,Apple,iPhone X,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/okamoto-3.jpeg,./suiri-pictures/okamoto-3.jpeg,2020/11/15 13:22:26,"<img src = ""./suiri-pictures/okamoto-3.jpeg"" width=""300"" height=""225""/>",suisou
655bf799-9d9c-4874-bf4c-992586636d36,kanzei-2.jpeg,2020/11/15,14:16:55,131.000777777778,31.5662638888889,101.765918738629,T,148.644958583262,Apple,iPhone X,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/kanzei-2.jpeg,./suiri-pictures/kanzei-2.jpeg,2020/11/15 14:16:55,"<img src = ""./suiri-pictures/kanzei-2.jpeg"" width=""300"" height=""225""/>",suisou
1c0c7c7b-f5b7-4f6c-ac1a-1ea36b16ce73,hirotsuda-2.jpeg,2022/05/08,10:43:57,131.006438888889,31.5615583333333,126.347449908925,T,2.86020755885998,Apple,iPhone 11 Pro Max,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/hirotsuda-2.jpeg,./suiri-pictures/hirotsuda-2.jpeg,2022/05/08 10:43:57,"<img src = ""./suiri-pictures/hirotsuda-2.jpeg"" width=""300"" height=""225""/>",suisou
791e3544-c91b-4a24-aa19-53290107054c,kamioka-1.jpeg,2020/11/15,13:02:56,130.996886111111,31.5622111111111,103.032188377619,T,2.04377317536402,Apple,iPhone X,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/kamioka-1.jpeg,./suiri-pictures/kamioka-1.jpeg,2020/11/15 13:02:56,"<img src = ""./suiri-pictures/kamioka-1.jpeg"" width=""300"" height=""225""/>",suisou
